Date,Country,Status,AQI Value,ID,Continent,Population ,GDP (USD)
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,11,East Africa,31923810,26673441432.46
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,12,East Africa,32956777,27871725245.17
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,13,East Africa,34020692,27305915907.99
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,14,East Africa,35131277,28915786520.39
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,15,East Africa,36308026,32612397253.24
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,16,East Africa,37573888,32387183733.02
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,17,East Africa,38941200,29203988697.46
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,18,East Africa,40414116,30744473839.74
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,19,East Africa,41954231,32927025621.38
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,20,East Africa,43505641,35348155092.29
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,21,East Africa,45009314,37605430214.35
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,22,East Africa,46477068,40510241365.9
2022-08-26,Uganda,Unhealthy for Sensitive Groups,117,23,East Africa,47992685,45559202048.73
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,1,East Africa,23303189,6193246837.1
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,2,East Africa,24022603,5840503868.57
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,3,East Africa,24781316,5840503868.57
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,4,East Africa,25577246,6606884273.85
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,5,East Africa,26403221,7939487548.41
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,6,East Africa,27256493,9239221760.48
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,7,East Africa,28131677,9977647685.29
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,8,East Africa,29032665,11902564496.69
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,9,East Africa,29961618,14440404136.57
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,10,East Africa,30925440,25127805566.45
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,11,East Africa,31923810,26673441432.46
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,12,East Africa,32956777,27871725245.17
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,13,East Africa,34020692,27305915907.99
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,14,East Africa,35131277,28915786520.39
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,15,East Africa,36308026,32612397253.24
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,16,East Africa,37573888,32387183733.02
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,17,East Africa,38941200,29203988697.46
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,18,East Africa,40414116,30744473839.74
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,19,East Africa,41954231,32927025621.38
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,20,East Africa,43505641,35348155092.29
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,21,East Africa,45009314,37605430214.35
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,22,East Africa,46477068,40510241365.9
2022-08-27,Uganda,Unhealthy for Sensitive Groups,149,23,East Africa,47992685,45559202048.73
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,1,East Africa,23303189,6193246837.1
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,2,East Africa,24022603,5840503868.57
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,3,East Africa,24781316,5840503868.57
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,4,East Africa,25577246,6606884273.85
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,5,East Africa,26403221,7939487548.41
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,6,East Africa,27256493,9239221760.48
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,7,East Africa,28131677,9977647685.29
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,8,East Africa,29032665,11902564496.69
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,9,East Africa,29961618,14440404136.57
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,10,East Africa,30925440,25127805566.45
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,11,East Africa,31923810,26673441432.46
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,12,East Africa,32956777,27871725245.17
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,13,East Africa,34020692,27305915907.99
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,14,East Africa,35131277,28915786520.39
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,15,East Africa,36308026,32612397253.24
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,16,East Africa,37573888,32387183733.02
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,17,East Africa,38941200,29203988697.46
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,18,East Africa,40414116,30744473839.74
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,19,East Africa,41954231,32927025621.38
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,20,East Africa,43505641,35348155092.29
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,21,East Africa,45009314,37605430214.35
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,22,East Africa,46477068,40510241365.9
2022-08-28,Uganda,Unhealthy for Sensitive Groups,118,23,East Africa,47992685,45559202048.73
2022-08-29,Uganda,Moderate,97,1,East Africa,23303189,6193246837.1
2022-08-29,Uganda,Moderate,97,2,East Africa,24022603,5840503868.57
2022-08-29,Uganda,Moderate,97,3,East Africa,24781316,5840503868.57
2022-08-29,Uganda,Moderate,97,4,East Africa,25577246,6606884273.85
2022-08-29,Uganda,Moderate,97,5,East Africa,26403221,7939487548.41
2022-08-29,Uganda,Moderate,97,6,East Africa,27256493,9239221760.48
2022-08-29,Uganda,Moderate,97,7,East Africa,28131677,9977647685.29
2022-08-29,Uganda,Moderate,97,8,East Africa,29032665,11902564496.69
2022-08-29,Uganda,Moderate,97,9,East Africa,29961618,14440404136.57
2022-08-29,Uganda,Moderate,97,10,East Africa,30925440,25127805566.45
2022-08-29,Uganda,Moderate,97,11,East Africa,31923810,26673441432.46
2022-08-29,Uganda,Moderate,97,12,East Africa,32956777,27871725245.17
2022-08-29,Uganda,Moderate,97,13,East Africa,34020692,27305915907.99
2022-08-29,Uganda,Moderate,97,14,East Africa,35131277,28915786520.39
2022-08-29,Uganda,Moderate,97,15,East Africa,36308026,32612397253.24
2022-08-29,Uganda,Moderate,97,16,East Africa,37573888,32387183733.02
2022-08-29,Uganda,Moderate,97,17,East Africa,38941200,29203988697.46
2022-08-29,Uganda,Moderate,97,18,East Africa,40414116,30744473839.74
2022-08-29,Uganda,Moderate,97,19,East Africa,41954231,32927025621.38
2022-08-29,Uganda,Moderate,97,20,East Africa,43505641,35348155092.29
2022-08-29,Uganda,Moderate,97,21,East Africa,45009314,37605430214.35
2022-08-29,Uganda,Moderate,97,22,East Africa,46477068,40510241365.9
2022-08-29,Uganda,Moderate,97,23,East Africa,47992685,45559202048.73
2022-08-30,Uganda,Moderate,97,1,East Africa,23303189,6193246837.1
2022-08-30,Uganda,Moderate,97,2,East Africa,24022603,5840503868.57
2022-08-30,Uganda,Moderate,97,3,East Africa,24781316,5840503868.57
2022-08-30,Uganda,Moderate,97,4,East Africa,25577246,6606884273.85
2022-08-30,Uganda,Moderate,97,5,East Africa,26403221,7939487548.41
2022-08-30,Uganda,Moderate,97,6,East Africa,27256493,9239221760.48
2022-08-30,Uganda,Moderate,97,7,East Africa,28131677,9977647685.29
2022-08-30,Uganda,Moderate,97,8,East Africa,29032665,11902564496.69
2022-08-30,Uganda,Moderate,97,9,East Africa,29961618,14440404136.57
2022-08-30,Uganda,Moderate,97,10,East Africa,30925440,25127805566.45
2022-08-30,Uganda,Moderate,97,11,East Africa,31923810,26673441432.46
2022-08-30,Uganda,Moderate,97,12,East Africa,32956777,27871725245.17
2022-08-30,Uganda,Moderate,97,13,East Africa,34020692,27305915907.99
2022-08-30,Uganda,Moderate,97,14,East Africa,35131277,28915786520.39
2022-08-30,Uganda,Moderate,97,15,East Africa,36308026,32612397253.24
2022-08-30,Uganda,Moderate,97,16,East Africa,37573888,32387183733.02
2022-08-30,Uganda,Moderate,97,17,East Africa,38941200,29203988697.46
2022-08-30,Uganda,Moderate,97,18,East Africa,40414116,30744473839.74
2022-08-30,Uganda,Moderate,97,19,East Africa,41954231,32927025621.38
2022-08-30,Uganda,Moderate,97,20,East Africa,43505641,35348155092.29
2022-08-30,Uganda,Moderate,97,21,East Africa,45009314,37605430214.35
2022-08-30,Uganda,Moderate,97,22,East Africa,46477068,40510241365.9
2022-08-30,Uganda,Moderate,97,23,East Africa,47992685,45559202048.73
2022-08-31,Uganda,Moderate,95,1,East Africa,23303189,6193246837.1
2022-08-31,Uganda,Moderate,95,2,East Africa,24022603,5840503868.57
2022-08-31,Uganda,Moderate,95,3,East Africa,24781316,5840503868.57
2022-08-31,Uganda,Moderate,95,4,East Africa,25577246,6606884273.85
2022-08-31,Uganda,Moderate,95,5,East Africa,26403221,7939487548.41
2022-08-31,Uganda,Moderate,95,6,East Africa,27256493,9239221760.48
2022-08-31,Uganda,Moderate,95,7,East Africa,28131677,9977647685.29
2022-08-31,Uganda,Moderate,95,8,East Africa,29032665,11902564496.69
2022-08-31,Uganda,Moderate,95,9,East Africa,29961618,14440404136.57
2022-08-31,Uganda,Moderate,95,10,East Africa,30925440,25127805566.45
2022-08-31,Uganda,Moderate,95,11,East Africa,31923810,26673441432.46
2022-08-31,Uganda,Moderate,95,12,East Africa,32956777,27871725245.17
2022-08-31,Uganda,Moderate,95,13,East Africa,34020692,27305915907.99
2022-08-31,Uganda,Moderate,95,14,East Africa,35131277,28915786520.39
2022-08-31,Uganda,Moderate,95,15,East Africa,36308026,32612397253.24
2022-08-31,Uganda,Moderate,95,16,East Africa,37573888,32387183733.02
2022-08-31,Uganda,Moderate,95,17,East Africa,38941200,29203988697.46
2022-08-31,Uganda,Moderate,95,18,East Africa,40414116,30744473839.74
2022-08-31,Uganda,Moderate,95,19,East Africa,41954231,32927025621.38
2022-08-31,Uganda,Moderate,95,20,East Africa,43505641,35348155092.29
2022-08-31,Uganda,Moderate,95,21,East Africa,45009314,37605430214.35
2022-08-31,Uganda,Moderate,95,22,East Africa,46477068,40510241365.9
2022-08-31,Uganda,Moderate,95,23,East Africa,47992685,45559202048.73
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,1,East Africa,23303189,6193246837.1
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,2,East Africa,24022603,5840503868.57
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,3,East Africa,24781316,5840503868.57
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,4,East Africa,25577246,6606884273.85
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,5,East Africa,26403221,7939487548.41
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,6,East Africa,27256493,9239221760.48
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,7,East Africa,28131677,9977647685.29
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,8,East Africa,29032665,11902564496.69
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,9,East Africa,29961618,14440404136.57
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,10,East Africa,30925440,25127805566.45
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,11,East Africa,31923810,26673441432.46
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,12,East Africa,32956777,27871725245.17
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,13,East Africa,34020692,27305915907.99
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,14,East Africa,35131277,28915786520.39
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,15,East Africa,36308026,32612397253.24
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,16,East Africa,37573888,32387183733.02
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,17,East Africa,38941200,29203988697.46
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,18,East Africa,40414116,30744473839.74
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,19,East Africa,41954231,32927025621.38
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,20,East Africa,43505641,35348155092.29
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,21,East Africa,45009314,37605430214.35
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,22,East Africa,46477068,40510241365.9
2022-09-01,Uganda,Unhealthy for Sensitive Groups,103,23,East Africa,47992685,45559202048.73
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,1,East Africa,23303189,6193246837.1
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,2,East Africa,24022603,5840503868.57
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,3,East Africa,24781316,5840503868.57
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,4,East Africa,25577246,6606884273.85
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,5,East Africa,26403221,7939487548.41
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,6,East Africa,27256493,9239221760.48
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,7,East Africa,28131677,9977647685.29
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,8,East Africa,29032665,11902564496.69
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,9,East Africa,29961618,14440404136.57
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,10,East Africa,30925440,25127805566.45
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,11,East Africa,31923810,26673441432.46
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,12,East Africa,32956777,27871725245.17
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,13,East Africa,34020692,27305915907.99
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,14,East Africa,35131277,28915786520.39
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,15,East Africa,36308026,32612397253.24
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,16,East Africa,37573888,32387183733.02
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,17,East Africa,38941200,29203988697.46
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,18,East Africa,40414116,30744473839.74
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,19,East Africa,41954231,32927025621.38
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,20,East Africa,43505641,35348155092.29
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,21,East Africa,45009314,37605430214.35
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,22,East Africa,46477068,40510241365.9
2022-09-02,Uganda,Unhealthy for Sensitive Groups,137,23,East Africa,47992685,45559202048.73
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,1,East Africa,23303189,6193246837.1
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,2,East Africa,24022603,5840503868.57
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,3,East Africa,24781316,5840503868.57
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,4,East Africa,25577246,6606884273.85
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,5,East Africa,26403221,7939487548.41
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,6,East Africa,27256493,9239221760.48
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,7,East Africa,28131677,9977647685.29
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,8,East Africa,29032665,11902564496.69
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,9,East Africa,29961618,14440404136.57
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,10,East Africa,30925440,25127805566.45
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,11,East Africa,31923810,26673441432.46
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,12,East Africa,32956777,27871725245.17
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,13,East Africa,34020692,27305915907.99
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,14,East Africa,35131277,28915786520.39
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,15,East Africa,36308026,32612397253.24
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,16,East Africa,37573888,32387183733.02
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,17,East Africa,38941200,29203988697.46
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,18,East Africa,40414116,30744473839.74
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,19,East Africa,41954231,32927025621.38
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,20,East Africa,43505641,35348155092.29
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,21,East Africa,45009314,37605430214.35
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,22,East Africa,46477068,40510241365.9
2022-09-03,Uganda,Unhealthy for Sensitive Groups,110,23,East Africa,47992685,45559202048.73
2022-09-04,Uganda,Moderate,100,1,East Africa,23303189,6193246837.1
2022-09-04,Uganda,Moderate,100,2,East Africa,24022603,5840503868.57
2022-09-04,Uganda,Moderate,100,3,East Africa,24781316,5840503868.57
2022-09-04,Uganda,Moderate,100,4,East Africa,25577246,6606884273.85
2022-09-04,Uganda,Moderate,100,5,East Africa,26403221,7939487548.41
2022-09-04,Uganda,Moderate,100,6,East Africa,27256493,9239221760.48
2022-09-04,Uganda,Moderate,100,7,East Africa,28131677,9977647685.29
2022-09-04,Uganda,Moderate,100,8,East Africa,29032665,11902564496.69
2022-09-04,Uganda,Moderate,100,9,East Africa,29961618,14440404136.57
2022-09-04,Uganda,Moderate,100,10,East Africa,30925440,25127805566.45
2022-09-04,Uganda,Moderate,100,11,East Africa,31923810,26673441432.46
2022-09-04,Uganda,Moderate,100,12,East Africa,32956777,27871725245.17
2022-09-04,Uganda,Moderate,100,13,East Africa,34020692,27305915907.99
2022-09-04,Uganda,Moderate,100,14,East Africa,35131277,28915786520.39
2022-09-04,Uganda,Moderate,100,15,East Africa,36308026,32612397253.24
2022-09-04,Uganda,Moderate,100,16,East Africa,37573888,32387183733.02
2022-09-04,Uganda,Moderate,100,17,East Africa,38941200,29203988697.46
2022-09-04,Uganda,Moderate,100,18,East Africa,40414116,30744473839.74
2022-09-04,Uganda,Moderate,100,19,East Africa,41954231,32927025621.38
2022-09-04,Uganda,Moderate,100,20,East Africa,43505641,35348155092.29
2022-09-04,Uganda,Moderate,100,21,East Africa,45009314,37605430214.35
2022-09-04,Uganda,Moderate,100,22,East Africa,46477068,40510241365.9
2022-09-04,Uganda,Moderate,100,23,East Africa,47992685,45559202048.73
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,1,East Africa,23303189,6193246837.1
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,2,East Africa,24022603,5840503868.57
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,3,East Africa,24781316,5840503868.57
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,4,East Africa,25577246,6606884273.85
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,5,East Africa,26403221,7939487548.41
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,6,East Africa,27256493,9239221760.48
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,7,East Africa,28131677,9977647685.29
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,8,East Africa,29032665,11902564496.69
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,9,East Africa,29961618,14440404136.57
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,10,East Africa,30925440,25127805566.45
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,11,East Africa,31923810,26673441432.46
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,12,East Africa,32956777,27871725245.17
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,13,East Africa,34020692,27305915907.99
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,14,East Africa,35131277,28915786520.39
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,15,East Africa,36308026,32612397253.24
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,16,East Africa,37573888,32387183733.02
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,17,East Africa,38941200,29203988697.46
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,18,East Africa,40414116,30744473839.74
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,19,East Africa,41954231,32927025621.38
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,20,East Africa,43505641,35348155092.29
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,21,East Africa,45009314,37605430214.35
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,22,East Africa,46477068,40510241365.9
2022-09-05,Uganda,Unhealthy for Sensitive Groups,123,23,East Africa,47992685,45559202048.73
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,1,East Africa,23303189,6193246837.1
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,2,East Africa,24022603,5840503868.57
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,3,East Africa,24781316,5840503868.57
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,4,East Africa,25577246,6606884273.85
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,5,East Africa,26403221,7939487548.41
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,6,East Africa,27256493,9239221760.48
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,7,East Africa,28131677,9977647685.29
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,8,East Africa,29032665,11902564496.69
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,9,East Africa,29961618,14440404136.57
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,10,East Africa,30925440,25127805566.45
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,11,East Africa,31923810,26673441432.46
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,12,East Africa,32956777,27871725245.17
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,13,East Africa,34020692,27305915907.99
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,14,East Africa,35131277,28915786520.39
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,15,East Africa,36308026,32612397253.24
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,16,East Africa,37573888,32387183733.02
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,17,East Africa,38941200,29203988697.46
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,18,East Africa,40414116,30744473839.74
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,19,East Africa,41954231,32927025621.38
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,20,East Africa,43505641,35348155092.29
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,21,East Africa,45009314,37605430214.35
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,22,East Africa,46477068,40510241365.9
2022-09-06,Uganda,Unhealthy for Sensitive Groups,122,23,East Africa,47992685,45559202048.73
2022-09-07,Uganda,Moderate,89,1,East Africa,23303189,6193246837.1
2022-09-07,Uganda,Moderate,89,2,East Africa,24022603,5840503868.57
2022-09-07,Uganda,Moderate,89,3,East Africa,24781316,5840503868.57
2022-09-07,Uganda,Moderate,89,4,East Africa,25577246,6606884273.85
2022-09-07,Uganda,Moderate,89,5,East Africa,26403221,7939487548.41
2022-09-07,Uganda,Moderate,89,6,East Africa,27256493,9239221760.48
2022-09-07,Uganda,Moderate,89,7,East Africa,28131677,9977647685.29
2022-09-07,Uganda,Moderate,89,8,East Africa,29032665,11902564496.69
2022-09-07,Uganda,Moderate,89,9,East Africa,29961618,14440404136.57
2022-09-07,Uganda,Moderate,89,10,East Africa,30925440,25127805566.45
2022-09-07,Uganda,Moderate,89,11,East Africa,31923810,26673441432.46
2022-09-07,Uganda,Moderate,89,12,East Africa,32956777,27871725245.17
2022-09-07,Uganda,Moderate,89,13,East Africa,34020692,27305915907.99
2022-09-07,Uganda,Moderate,89,14,East Africa,35131277,28915786520.39
2022-09-07,Uganda,Moderate,89,15,East Africa,36308026,32612397253.24
2022-09-07,Uganda,Moderate,89,16,East Africa,37573888,32387183733.02
2022-09-07,Uganda,Moderate,89,17,East Africa,38941200,29203988697.46
2022-09-07,Uganda,Moderate,89,18,East Africa,40414116,30744473839.74
2022-09-07,Uganda,Moderate,89,19,East Africa,41954231,32927025621.38
2022-09-07,Uganda,Moderate,89,20,East Africa,43505641,35348155092.29
2022-09-07,Uganda,Moderate,89,21,East Africa,45009314,37605430214.35
2022-09-07,Uganda,Moderate,89,22,East Africa,46477068,40510241365.9
2022-09-07,Uganda,Moderate,89,23,East Africa,47992685,45559202048.73
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,1,East Africa,23303189,6193246837.1
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,2,East Africa,24022603,5840503868.57
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,3,East Africa,24781316,5840503868.57
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,4,East Africa,25577246,6606884273.85
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,5,East Africa,26403221,7939487548.41
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,6,East Africa,27256493,9239221760.48
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,7,East Africa,28131677,9977647685.29
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,8,East Africa,29032665,11902564496.69
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,9,East Africa,29961618,14440404136.57
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,10,East Africa,30925440,25127805566.45
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,11,East Africa,31923810,26673441432.46
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,12,East Africa,32956777,27871725245.17
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,13,East Africa,34020692,27305915907.99
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,14,East Africa,35131277,28915786520.39
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,15,East Africa,36308026,32612397253.24
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,16,East Africa,37573888,32387183733.02
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,17,East Africa,38941200,29203988697.46
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,18,East Africa,40414116,30744473839.74
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,19,East Africa,41954231,32927025621.38
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,20,East Africa,43505641,35348155092.29
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,21,East Africa,45009314,37605430214.35
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,22,East Africa,46477068,40510241365.9
2022-09-08,Uganda,Unhealthy for Sensitive Groups,101,23,East Africa,47992685,45559202048.73
2022-09-09,Uganda,Unhealthy for Sensitive Groups,118,1,East Africa,23303189,6193246837.1
2022-09-09,Uganda,Unhealthy for Sensitive Groups,118,2,East Africa,24022603,5840503868.57
2022-09-09,Uganda,Unhealthy for Sensitive Groups,118,3,East Africa,24781316,5840503868.57
2022-09-09,Uganda,Unhealthy for Sensitive Groups,118,4,East Africa,25577246,6606884273.85
2022-09-09,Uganda,Unhealthy for Sensitive Groups,118,5,East Africa,26403221,7939487548.41
